areacity,latitude,longitude,year,month,day,temperature_2m,climateCondition,holidays
AMBATO,-1.2491,-78.6167,2022,4,9,13.91,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,4,10,13.79,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,4,11,13.93,Nublado,0
AMBATO,-1.2491,-78.6167,2022,4,12,11.51,Nublado,0
AMBATO,-1.2491,-78.6167,2022,4,13,11.63,Nublado,0
AMBATO,-1.2491,-78.6167,2022,4,14,13.2,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,4,15,13.33,Lluvioso,1
AMBATO,-1.2491,-78.6167,2022,4,16,14.28,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,4,17,14.27,Nublado,0
AMBATO,-1.2491,-78.6167,2022,4,18,12.48,Nublado,0
AMBATO,-1.2491,-78.6167,2022,4,19,12.0,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,4,20,13.93,Nublado,0
AMBATO,-1.2491,-78.6167,2022,4,21,13.16,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,4,22,14.23,Nublado,0
AMBATO,-1.2491,-78.6167,2022,4,23,15.13,Nublado,0
AMBATO,-1.2491,-78.6167,2022,4,24,14.59,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,4,25,12.54,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,4,26,13.36,Nublado,0
AMBATO,-1.2491,-78.6167,2022,4,27,13.71,Soleado,0
AMBATO,-1.2491,-78.6167,2022,4,28,12.3,Nublado,0
AMBATO,-1.2491,-78.6167,2022,4,29,12.65,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,4,30,10.6,Nublado,0
AMBATO,-1.2491,-78.6167,2022,5,1,12.01,Nublado,1
AMBATO,-1.2491,-78.6167,2022,5,2,13.63,Nublado,1
AMBATO,-1.2491,-78.6167,2022,5,3,13.53,Nublado,0
AMBATO,-1.2491,-78.6167,2022,5,4,13.53,Soleado,0
AMBATO,-1.2491,-78.6167,2022,5,5,11.73,Nublado,0
AMBATO,-1.2491,-78.6167,2022,5,6,12.82,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,5,7,14.13,Nublado,0
AMBATO,-1.2491,-78.6167,2022,5,8,13.3,Nublado,0
AMBATO,-1.2491,-78.6167,2022,5,9,13.64,Nublado,0
AMBATO,-1.2491,-78.6167,2022,5,10,14.29,Nublado,0
AMBATO,-1.2491,-78.6167,2022,5,11,14.15,Nublado,0
AMBATO,-1.2491,-78.6167,2022,5,12,13.39,Nublado,0
AMBATO,-1.2491,-78.6167,2022,5,13,13.05,Nublado,0
AMBATO,-1.2491,-78.6167,2022,5,14,13.69,Nublado,0
AMBATO,-1.2491,-78.6167,2022,5,15,12.76,Nublado,0
AMBATO,-1.2491,-78.6167,2022,5,16,11.44,Nublado,0
AMBATO,-1.2491,-78.6167,2022,5,17,11.26,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,5,18,12.64,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,5,19,12.33,Nublado,0
AMBATO,-1.2491,-78.6167,2022,5,20,12.74,Nublado,0
AMBATO,-1.2491,-78.6167,2022,5,21,13.85,Nublado,0
AMBATO,-1.2491,-78.6167,2022,5,22,13.66,Nublado,0
AMBATO,-1.2491,-78.6167,2022,5,23,14.23,Nublado,1
AMBATO,-1.2491,-78.6167,2022,5,24,12.16,Nublado,1
AMBATO,-1.2491,-78.6167,2022,5,25,11.6,Nublado,0
AMBATO,-1.2491,-78.6167,2022,5,26,10.52,Nublado,0
AMBATO,-1.2491,-78.6167,2022,5,27,10.06,Nublado,0
AMBATO,-1.2491,-78.6167,2022,5,28,11.56,Nublado,0
AMBATO,-1.2491,-78.6167,2022,5,29,12.74,Nublado,0
AMBATO,-1.2491,-78.6167,2022,5,30,11.85,Nublado,0
AMBATO,-1.2491,-78.6167,2022,5,31,12.56,Soleado,0
AMBATO,-1.2491,-78.6167,2022,6,1,13.08,Soleado,0
AMBATO,-1.2491,-78.6167,2022,6,2,13.39,Nublado,0
AMBATO,-1.2491,-78.6167,2022,6,3,11.64,Nublado,0
AMBATO,-1.2491,-78.6167,2022,6,4,12.38,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,6,5,13.14,Nublado,0
AMBATO,-1.2491,-78.6167,2022,6,6,12.93,Nublado,0
AMBATO,-1.2491,-78.6167,2022,6,7,13.29,Soleado,0
AMBATO,-1.2491,-78.6167,2022,6,8,13.55,Nublado,0
AMBATO,-1.2491,-78.6167,2022,6,9,11.69,Nublado,0
AMBATO,-1.2491,-78.6167,2022,6,10,10.62,Soleado,0
AMBATO,-1.2491,-78.6167,2022,6,11,10.18,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,6,12,9.49,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,6,13,10.92,Nublado,0
AMBATO,-1.2491,-78.6167,2022,6,14,11.76,Nublado,0
AMBATO,-1.2491,-78.6167,2022,6,15,12.44,Nublado,0
AMBATO,-1.2491,-78.6167,2022,6,16,12.19,Nublado,0
AMBATO,-1.2491,-78.6167,2022,6,17,12.96,Soleado,0
AMBATO,-1.2491,-78.6167,2022,6,18,13.31,Nublado,0
AMBATO,-1.2491,-78.6167,2022,6,19,11.77,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,6,20,11.91,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,6,21,12.26,Nublado,0
AMBATO,-1.2491,-78.6167,2022,6,22,12.61,Nublado,0
AMBATO,-1.2491,-78.6167,2022,6,23,11.18,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,6,24,9.96,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,6,25,9.02,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,6,26,7.98,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,6,27,11.75,Nublado,0
AMBATO,-1.2491,-78.6167,2022,6,28,12.12,Soleado,0
AMBATO,-1.2491,-78.6167,2022,6,29,12.28,Soleado,0
AMBATO,-1.2491,-78.6167,2022,6,30,12.96,Nublado,0
AMBATO,-1.2491,-78.6167,2022,7,1,13.01,Nublado,0
AMBATO,-1.2491,-78.6167,2022,7,2,11.37,Nublado,0
AMBATO,-1.2491,-78.6167,2022,7,3,10.63,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,7,4,10.28,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,7,5,9.56,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,7,6,11.31,Nublado,0
AMBATO,-1.2491,-78.6167,2022,7,7,12.77,Nublado,0
AMBATO,-1.2491,-78.6167,2022,7,8,10.78,Nublado,0
AMBATO,-1.2491,-78.6167,2022,7,9,10.61,Nublado,0
AMBATO,-1.2491,-78.6167,2022,7,10,12.24,Nublado,0
AMBATO,-1.2491,-78.6167,2022,7,11,13.59,Nublado,0
AMBATO,-1.2491,-78.6167,2022,7,12,13.51,Nublado,0
AMBATO,-1.2491,-78.6167,2022,7,13,12.42,Nublado,0
AMBATO,-1.2491,-78.6167,2022,7,14,12.76,Soleado,0
AMBATO,-1.2491,-78.6167,2022,7,15,13.72,Soleado,0
AMBATO,-1.2491,-78.6167,2022,7,16,14.31,Nublado,0
AMBATO,-1.2491,-78.6167,2022,7,17,11.41,Nublado,0
AMBATO,-1.2491,-78.6167,2022,7,18,11.99,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,7,19,10.13,Nublado,0
AMBATO,-1.2491,-78.6167,2022,7,20,9.52,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,7,21,9.91,Nublado,0
AMBATO,-1.2491,-78.6167,2022,7,22,12.13,Nublado,0
AMBATO,-1.2491,-78.6167,2022,7,23,12.29,Nublado,0
AMBATO,-1.2491,-78.6167,2022,7,24,12.69,Soleado,0
AMBATO,-1.2491,-78.6167,2022,7,25,13.6,Nublado,0
AMBATO,-1.2491,-78.6167,2022,7,26,12.92,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,7,27,11.13,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,7,28,12.53,Nublado,0
AMBATO,-1.2491,-78.6167,2022,7,29,12.82,Soleado,0
AMBATO,-1.2491,-78.6167,2022,7,30,13.14,Nublado,0
AMBATO,-1.2491,-78.6167,2022,7,31,13.76,Nublado,0
AMBATO,-1.2491,-78.6167,2022,8,1,13.23,Nublado,0
AMBATO,-1.2491,-78.6167,2022,8,2,12.9,Nublado,0
AMBATO,-1.2491,-78.6167,2022,8,3,13.73,Nublado,0
AMBATO,-1.2491,-78.6167,2022,8,4,12.25,Nublado,0
AMBATO,-1.2491,-78.6167,2022,8,5,12.68,Nublado,0
AMBATO,-1.2491,-78.6167,2022,8,6,13.18,Nublado,0
AMBATO,-1.2491,-78.6167,2022,8,7,12.74,Nublado,0
AMBATO,-1.2491,-78.6167,2022,8,8,12.13,Nublado,0
AMBATO,-1.2491,-78.6167,2022,8,9,12.21,Nublado,0
AMBATO,-1.2491,-78.6167,2022,8,10,10.08,Lluvioso,1
AMBATO,-1.2491,-78.6167,2022,8,11,9.17,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,8,12,11.89,Nublado,1
AMBATO,-1.2491,-78.6167,2022,8,13,11.96,Nublado,0
AMBATO,-1.2491,-78.6167,2022,8,14,12.56,Nublado,0
AMBATO,-1.2491,-78.6167,2022,8,15,12.96,Nublado,0
AMBATO,-1.2491,-78.6167,2022,8,16,13.18,Nublado,0
AMBATO,-1.2491,-78.6167,2022,8,17,13.68,Soleado,0
AMBATO,-1.2491,-78.6167,2022,8,18,14.15,Nublado,0
AMBATO,-1.2491,-78.6167,2022,8,19,12.06,Nublado,0
AMBATO,-1.2491,-78.6167,2022,8,20,9.81,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,8,21,9.77,Nublado,0
AMBATO,-1.2491,-78.6167,2022,8,22,11.06,Nublado,0
AMBATO,-1.2491,-78.6167,2022,8,23,11.23,Nublado,0
AMBATO,-1.2491,-78.6167,2022,8,24,10.97,Nublado,0
AMBATO,-1.2491,-78.6167,2022,8,25,12.23,Nublado,0
AMBATO,-1.2491,-78.6167,2022,8,26,12.75,Nublado,0
AMBATO,-1.2491,-78.6167,2022,8,27,12.53,Soleado,0
AMBATO,-1.2491,-78.6167,2022,8,28,12.33,Nublado,0
AMBATO,-1.2491,-78.6167,2022,8,29,9.51,Nublado,0
AMBATO,-1.2491,-78.6167,2022,8,30,10.05,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,8,31,11.33,Nublado,0
AMBATO,-1.2491,-78.6167,2022,9,1,13.42,Nublado,0
AMBATO,-1.2491,-78.6167,2022,9,2,13.41,Nublado,0
AMBATO,-1.2491,-78.6167,2022,9,3,10.65,Soleado,0
AMBATO,-1.2491,-78.6167,2022,9,4,10.86,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,9,5,10.02,Nublado,0
AMBATO,-1.2491,-78.6167,2022,9,6,9.78,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,9,7,12.48,Nublado,0
AMBATO,-1.2491,-78.6167,2022,9,8,13.48,Soleado,0
AMBATO,-1.2491,-78.6167,2022,9,9,12.8,Soleado,0
AMBATO,-1.2491,-78.6167,2022,9,10,10.21,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,9,11,12.74,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,9,12,13.73,Nublado,0
AMBATO,-1.2491,-78.6167,2022,9,13,13.71,Nublado,0
AMBATO,-1.2491,-78.6167,2022,9,14,13.47,Nublado,0
AMBATO,-1.2491,-78.6167,2022,9,15,12.6,Nublado,0
AMBATO,-1.2491,-78.6167,2022,9,16,11.86,Nublado,0
AMBATO,-1.2491,-78.6167,2022,9,17,12.8,Nublado,0
AMBATO,-1.2491,-78.6167,2022,9,18,13.35,Soleado,0
AMBATO,-1.2491,-78.6167,2022,9,19,13.65,Nublado,0
AMBATO,-1.2491,-78.6167,2022,9,20,13.21,Nublado,0
AMBATO,-1.2491,-78.6167,2022,9,21,13.36,Nublado,0
AMBATO,-1.2491,-78.6167,2022,9,22,13.57,Nublado,0
AMBATO,-1.2491,-78.6167,2022,9,23,13.59,Nublado,0
AMBATO,-1.2491,-78.6167,2022,9,24,13.31,Nublado,0
AMBATO,-1.2491,-78.6167,2022,9,25,13.68,Nublado,0
AMBATO,-1.2491,-78.6167,2022,9,26,13.31,Nublado,0
AMBATO,-1.2491,-78.6167,2022,9,27,13.46,Nublado,0
AMBATO,-1.2491,-78.6167,2022,9,28,13.82,Nublado,0
AMBATO,-1.2491,-78.6167,2022,9,29,13.83,Soleado,0
AMBATO,-1.2491,-78.6167,2022,9,30,13.48,Nublado,0
AMBATO,-1.2491,-78.6167,2022,10,1,11.49,Nublado,0
AMBATO,-1.2491,-78.6167,2022,10,2,12.4,Nublado,0
AMBATO,-1.2491,-78.6167,2022,10,3,12.42,Nublado,0
AMBATO,-1.2491,-78.6167,2022,10,4,13.61,Nublado,0
AMBATO,-1.2491,-78.6167,2022,10,5,14.35,Soleado,0
AMBATO,-1.2491,-78.6167,2022,10,6,14.75,Soleado,0
AMBATO,-1.2491,-78.6167,2022,10,7,12.86,Nublado,0
AMBATO,-1.2491,-78.6167,2022,10,8,12.52,Nublado,0
AMBATO,-1.2491,-78.6167,2022,10,9,13.08,Nublado,1
AMBATO,-1.2491,-78.6167,2022,10,10,12.45,Soleado,1
AMBATO,-1.2491,-78.6167,2022,10,11,12.38,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,10,12,13.82,Nublado,0
AMBATO,-1.2491,-78.6167,2022,10,13,14.65,Nublado,0
AMBATO,-1.2491,-78.6167,2022,10,14,14.11,Nublado,0
AMBATO,-1.2491,-78.6167,2022,10,15,11.23,Nublado,0
AMBATO,-1.2491,-78.6167,2022,10,16,13.68,Nublado,0
AMBATO,-1.2491,-78.6167,2022,10,17,13.93,Soleado,0
AMBATO,-1.2491,-78.6167,2022,10,18,14.96,Nublado,0
AMBATO,-1.2491,-78.6167,2022,10,19,13.94,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,10,20,14.05,Nublado,0
AMBATO,-1.2491,-78.6167,2022,10,21,15.06,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,10,22,14.49,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,10,23,14.28,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,10,24,12.3,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,10,25,13.94,Nublado,0
AMBATO,-1.2491,-78.6167,2022,10,26,14.63,Nublado,0
AMBATO,-1.2491,-78.6167,2022,10,27,15.25,Nublado,0
AMBATO,-1.2491,-78.6167,2022,10,28,15.04,Nublado,0
AMBATO,-1.2491,-78.6167,2022,10,29,15.4,Nublado,0
AMBATO,-1.2491,-78.6167,2022,10,30,14.58,Soleado,0
AMBATO,-1.2491,-78.6167,2022,10,31,13.8,Nublado,0
AMBATO,-1.2491,-78.6167,2022,11,1,13.95,Nublado,0
AMBATO,-1.2491,-78.6167,2022,11,2,10.41,Lluvioso,1
AMBATO,-1.2491,-78.6167,2022,11,3,12.12,Nublado,1
AMBATO,-1.2491,-78.6167,2022,11,4,13.0,Nublado,1
AMBATO,-1.2491,-78.6167,2022,11,5,13.44,Nublado,0
AMBATO,-1.2491,-78.6167,2022,11,6,13.33,Nublado,0
AMBATO,-1.2491,-78.6167,2022,11,7,13.71,Nublado,0
AMBATO,-1.2491,-78.6167,2022,11,8,13.49,Soleado,0
AMBATO,-1.2491,-78.6167,2022,11,9,13.55,Nublado,0
AMBATO,-1.2491,-78.6167,2022,11,10,14.42,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,11,11,14.35,Nublado,0
AMBATO,-1.2491,-78.6167,2022,11,12,14.14,Soleado,0
AMBATO,-1.2491,-78.6167,2022,11,13,14.62,Nublado,0
AMBATO,-1.2491,-78.6167,2022,11,14,14.65,Nublado,0
AMBATO,-1.2491,-78.6167,2022,11,15,12.48,Nublado,0
AMBATO,-1.2491,-78.6167,2022,11,16,12.99,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,11,17,13.05,Nublado,0
AMBATO,-1.2491,-78.6167,2022,11,18,14.23,Nublado,0
AMBATO,-1.2491,-78.6167,2022,11,19,15.0,Nublado,0
AMBATO,-1.2491,-78.6167,2022,11,20,15.01,Soleado,0
AMBATO,-1.2491,-78.6167,2022,11,21,15.61,Nublado,0
AMBATO,-1.2491,-78.6167,2022,11,22,16.31,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,11,23,13.41,Nublado,0
AMBATO,-1.2491,-78.6167,2022,11,24,12.92,Nublado,0
AMBATO,-1.2491,-78.6167,2022,11,25,13.06,Nublado,0
AMBATO,-1.2491,-78.6167,2022,11,26,12.09,Nublado,0
AMBATO,-1.2491,-78.6167,2022,11,27,13.12,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,11,28,13.34,Nublado,0
AMBATO,-1.2491,-78.6167,2022,11,29,14.9,Lluvioso,0
AMBATO,-1.2491,-78.6167,2022,11,30,14.26,Nublado,0
AMBATO,-1.2491,-78.6167,2022,12,1,13.91,Nublado,0
AMBATO,-1.2491,-78.6167,2022,12,2,13.92,Soleado,0
AMBATO,-1.2491,-78.6167,2022,12,3,13.39,Nublado,0
AMBATO,-1.2491,-78.6167,2022,12,4,13.59,Nublado,0
AMBATO,-1.2491,-78.6167,2022,12,5,13.48,Nublado,0
AMBATO,-1.2491,-78.6167,2022,12,6,12.34,Soleado,0
AMBATO,-1.2491,-78.6167,2022,12,7,12.17,Nublado,0
AMBATO,-1.2491,-78.6167,2022,12,8,12.27,Nublado,0
AMBATO,-1.2491,-78.6167,2022,12,9,12.37,Nublado,0
AMBATO,-1.2491,-78.6167,2022,12,10,12.43,Nublado,0
AMBATO,-1.2491,-78.6167,2022,12,11,11.68,Nublado,0
AMBATO,-1.2491,-78.6167,2022,12,12,12.12,Nublado,0
AMBATO,-1.2491,-78.6167,2022,12,13,11.99,Nublado,0
AMBATO,-1.2491,-78.6167,2022,12,14,11.27,Nublado,0
AMBATO,-1.2491,-78.6167,2022,12,15,11.97,Nublado,0
AMBATO,-1.2491,-78.6167,2022,12,16,12.3,Nublado,0
AMBATO,-1.2491,-78.6167,2022,12,17,12.08,Nublado,0
AMBATO,-1.2491,-78.6167,2022,12,18,13.04,Nublado,0
AMBATO,-1.2491,-78.6167,2022,12,19,12.49,Nublado,0
AMBATO,-1.2491,-78.6167,2022,12,20,12.21,Nublado,0
AMBATO,-1.2491,-78.6167,2022,12,21,13.08,Nublado,0
AMBATO,-1.2491,-78.6167,2022,12,22,13.1,Nublado,0
AMBATO,-1.2491,-78.6167,2022,12,23,13.16,Nublado,0
AMBATO,-1.2491,-78.6167,2022,12,24,13.62,Nublado,0
AMBATO,-1.2491,-78.6167,2022,12,25,13.62,Nublado,1
AMBATO,-1.2491,-78.6167,2022,12,26,11.44,Lluvioso,1
AMBATO,-1.2491,-78.6167,2022,12,27,12.64,Nublado,0
AMBATO,-1.2491,-78.6167,2022,12,28,12.52,Soleado,0
AMBATO,-1.2491,-78.6167,2022,12,29,11.89,Soleado,0
AMBATO,-1.2491,-78.6167,2022,12,30,12.9,Nublado,0
AMBATO,-1.2491,-78.6167,2022,12,31,13.17,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,1,12.85,Lluvioso,1
AMBATO,-1.2491,-78.6167,2023,1,2,13.28,Nublado,1
AMBATO,-1.2491,-78.6167,2023,1,3,13.56,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,4,13.72,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,5,13.37,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,6,13.15,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,7,12.61,Lluvioso,0
AMBATO,-1.2491,-78.6167,2023,1,8,12.4,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,9,12.28,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,10,12.74,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,11,12.51,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,12,12.53,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,13,12.99,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,14,13.23,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,15,12.44,Lluvioso,0
AMBATO,-1.2491,-78.6167,2023,1,16,13.24,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,17,12.91,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,18,12.52,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,19,12.05,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,20,12.02,Lluvioso,0
AMBATO,-1.2491,-78.6167,2023,1,21,11.2,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,22,10.94,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,23,10.76,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,24,10.85,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,25,12.3,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,26,13.05,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,27,13.01,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,28,13.08,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,29,12.57,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,30,12.79,Nublado,0
AMBATO,-1.2491,-78.6167,2023,1,31,13.44,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,1,12.42,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,2,12.31,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,3,12.23,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,4,12.24,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,5,12.3,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,6,12.1,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,7,12.24,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,8,12.53,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,9,12.24,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,10,12.04,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,11,11.53,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,12,12.39,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,13,12.64,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,14,12.81,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,15,12.64,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,16,13.22,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,17,13.91,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,18,13.69,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,19,13.08,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,20,12.67,Nublado,1
AMBATO,-1.2491,-78.6167,2023,2,21,12.23,Nublado,1
AMBATO,-1.2491,-78.6167,2023,2,22,11.66,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,23,11.66,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,24,12.39,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,25,13.55,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,26,13.69,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,27,13.04,Nublado,0
AMBATO,-1.2491,-78.6167,2023,2,28,11.95,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,1,12.24,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,2,12.73,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,3,12.67,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,4,12.0,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,5,11.99,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,6,12.08,Lluvioso,0
AMBATO,-1.2491,-78.6167,2023,3,7,13.11,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,8,14.73,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,9,14.22,Lluvioso,0
AMBATO,-1.2491,-78.6167,2023,3,10,14.1,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,11,12.62,Lluvioso,0
AMBATO,-1.2491,-78.6167,2023,3,12,13.1,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,13,13.57,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,14,13.32,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,15,13.53,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,16,13.81,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,17,13.77,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,18,13.49,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,19,13.73,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,20,13.68,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,21,13.12,Soleado,0
AMBATO,-1.2491,-78.6167,2023,3,22,13.72,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,23,13.74,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,24,12.62,Lluvioso,0
AMBATO,-1.2491,-78.6167,2023,3,25,12.51,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,26,12.7,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,27,12.23,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,28,12.17,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,29,12.3,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,30,12.45,Nublado,0
AMBATO,-1.2491,-78.6167,2023,3,31,11.36,Nublado,0
AMBATO,-1.2491,-78.6167,2023,4,1,11.48,Nublado,0
AMBATO,-1.2491,-78.6167,2023,4,2,12.21,Nublado,0
AMBATO,-1.2491,-78.6167,2023,4,3,12.42,Nublado,0
AMBATO,-1.2491,-78.6167,2023,4,4,12.61,Nublado,0
AMBATO,-1.2491,-78.6167,2023,4,5,13.34,Nublado,0
AMBATO,-1.2491,-78.6167,2023,4,6,13.85,Lluvioso,0
AMBATO,-1.2491,-78.6167,2023,4,7,14.44,Nublado,1
AMBATO,-1.2491,-78.6167,2023,4,8,13.06,Lluvioso,0
AMBATO,-1.2491,-78.6167,2023,4,9,12.45,Nublado,0
AMBATO,-1.2491,-78.6167,2023,4,10,12.68,Nublado,0
AMBATO,-1.2491,-78.6167,2023,4,11,12.74,Nublado,0
AMBATO,-1.2491,-78.6167,2023,4,12,13.11,Nublado,0
AMBATO,-1.2491,-78.6167,2023,4,13,13.27,Nublado,0
AMBATO,-1.2491,-78.6167,2023,4,14,13.21,Nublado,0
AMBATO,-1.2491,-78.6167,2023,4,15,12.99,Nublado,0
AMBATO,-1.2491,-78.6167,2023,4,16,13.59,Nublado,0
AMBATO,-1.2491,-78.6167,2023,4,17,14.27,Lluvioso,0
AMBATO,-1.2491,-78.6167,2023,4,18,14.51,Nublado,0
AMBATO,-1.2491,-78.6167,2023,4,19,12.78,Nublado,0
AMBATO,-1.2491,-78.6167,2023,4,20,13.27,Lluvioso,0
AMBATO,-1.2491,-78.6167,2023,4,21,13.84,Lluvioso,0
AMBATO,-1.2491,-78.6167,2023,4,22,14.53,Lluvioso,0
AMBATO,-1.2491,-78.6167,2023,4,23,12.4,Lluvioso,0
AMBATO,-1.2491,-78.6167,2023,4,24,13.64,Nublado,0
AMBATO,-1.2491,-78.6167,2023,4,25,13.47,Nublado,0
AMBATO,-1.2491,-78.6167,2023,4,26,13.09,Nublado,0
AMBATO,-1.2491,-78.6167,2023,4,27,12.65,Nublado,0
